CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,phrase,predictions,requestLatency
8a0cda1f-5b2f-4ca5-80b6-b6af3f19b1c3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 347}",67054d0f14519701d6ddae52,2024-10-08 18:17:35.639,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",347
df4782cd-a1da-46d7-997d-f11dded97250,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'sure', 'predictions': {'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}, 'requestLatency': 6601}",67054f8a14519701d6ddd63c,2024-10-08 18:28:10.994,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,sure,"{'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}",6601
0e7f5af4-7af7-4aa3-b751-673c34392dfd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'no answer', 'predictions': {'affirmative': 0.000422698824, 'negative': 0.9856475, 'none': 0.00782132614}, 'requestLatency': 3374}",670593be7673c82f4269fb7f,2024-10-08 23:19:10.120,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,no answer,"{'affirmative': 0.000422698824, 'negative': 0.9856475, 'none': 0.00782132614}",3374
30d5a0a2-6ab6-4bb9-9fd7-21df54c79301,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 341}",670575cd4f3c05168c7989bc,2024-10-08 21:11:25.036,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",341
db0e6c8a-410d-4b73-abbf-84d1f7cf141c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 228}",670587400f278e6ab116fc6d,2024-10-08 22:25:52.919,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",228
9fd57991-44ad-47fd-a374-b381e5c66859,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'No help at all', 'predictions': {'affirmative': 0.000718814437, 'negative': 0.979589, 'none': 0.0125421388}, 'requestLatency': 2254}",670599267673c82f426a4578,2024-10-08 23:42:14.920,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,No help at all,"{'affirmative': 0.000718814437, 'negative': 0.979589, 'none': 0.0125421388}",2254
d4638761-8a80-4919-8951-29d424f14a69,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '37f0d5f787c1867c00e7132b3df2ebd1b77d4425 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Apparently', 'predictions': {'affirmative': 0.965687454, 'negative': 0.00114850607, 'none': 0.0491945781}, 'requestLatency': 6070}",670526240f278e6ab110e8d9,2024-10-08 15:31:32.120,LEXICON_MATCH,37f0d5f787c1867c00e7132b3df2ebd1b77d4425 urmc-f95578ec092932482f95a0d3fdaedaa8,Apparently,"{'affirmative': 0.965687454, 'negative': 0.00114850607, 'none': 0.0491945781}",6070
ca366ad4-40f4-4880-b2ee-3622a286b3c0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'perfect', 'predictions': {'affirmative': 0.995592058, 'negative': 0.000422895275, 'none': 0.00663649896}, 'requestLatency': 8003}",67057e090f278e6ab1167292,2024-10-08 21:46:33.566,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,perfect,"{'affirmative': 0.995592058, 'negative': 0.000422895275, 'none': 0.00663649896}",8003
09563bfb-8e66-4a75-8439-cdff94ef3afa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,119,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 389}",670580087673c82f4268d5a9,2024-10-08 21:55:04.958,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",389
ff3bc71f-5103-4fb6-8e4d-720fda321e96,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 239}",67054c894f3c05168c76fee7,2024-10-08 18:15:21.265,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",239
0d856495-0e84-4650-afeb-62169821d435,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 247}",67056e7b7673c82f4267c92a,2024-10-08 20:40:11.281,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",247
b2053a88-e29b-49b2-af53-2658244b7f49,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'being affiliated with noyes', 'predictions': {'affirmative': 0.00150383648, 'negative': 0.960216463, 'none': 0.0349801444}, 'requestLatency': 4485}",6705a9450f278e6ab118c20b,2024-10-09 00:51:01.467,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,being affiliated with noyes,"{'affirmative': 0.00150383648, 'negative': 0.960216463, 'none': 0.0349801444}",4485
3ddacce0-660e-4eb1-ab5b-fbd2b82025a9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'phrase': 'no one', 'predictions': {'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}, 'requestLatency': 2568}",6701315355f202ce262bd624,2024-10-05 15:30:11.783,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,no one,"{'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}",2568
c6be77db-0c7f-43a7-8780-6d8ecb10e86b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 378}",6706d73514519701d6f0244b,2024-10-09 22:19:17.368,LEXICON_MATCH,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",378
de95e830-3cfb-433a-9ee2-497382d53a35,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'Noyes', 'predictions': {'affirmative': 0.000709488872, 'negative': 0.996924877, 'none': 0.00104360806}, 'requestLatency': 2020}",6707093614519701d6f295e0,2024-10-10 01:52:38.939,LEXICON_MATCH,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,Noyes,"{'affirmative': 0.000709488872, 'negative': 0.996924877, 'none': 0.00104360806}",2020
7824d52f-b8d4-4faf-9c0b-b4a4536affbf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 576}",670679dd14519701d6ea7174,2024-10-09 15:41:01.739,LEXICON_MATCH,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",576
b0a095a0-9a72-4cdb-884d-c065eafb3a54,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 341}",670683677673c82f42731fab,2024-10-09 16:21:43.810,LEXICON_MATCH,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",341
8123be76-0c08-431f-ba2c-23ddcbf17b67,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'not', 'predictions': {'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}, 'requestLatency': 1750}",6706228d14519701d6e8104e,2024-10-09 09:28:29.965,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,not,"{'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}",1750
50dcab3d-bbd3-4b03-94f1-39728bf113c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Apparently', 'predictions': {'affirmative': 0.965687454, 'negative': 0.00114850607, 'none': 0.0491945781}, 'requestLatency': 4102}",6705ee3c7673c82f426e7b19,2024-10-09 05:45:16.057,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Apparently,"{'affirmative': 0.965687454, 'negative': 0.00114850607, 'none': 0.0491945781}",4102
228212a6-56b6-4f69-8037-5b21e71124ac,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 248}",6706cb719a99212463d12d5d,2024-10-09 21:29:05.804,LEXICON_MATCH,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",248
bd0f17f9-67bc-4f2f-bb5b-2b7aff5a957c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 373}",670962da8b7dd681e9347332,2024-10-11 20:39:38.719,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",373
339bc342-cc30-4748-b3b5-c1172f3a2c86,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}, 'requestLatency': 573}",670925fd26d0feb902ccb8c0,2024-10-11 16:19:57.815,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}",573
f87f946d-7590-4017-b8b0-adf0cc7cf2c7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}, 'requestLatency': 590}",67072e0014519701d6f45ac8,2024-10-10 04:29:36.270,LEXICON_MATCH,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}",590
16ebf895-cf39-4e99-bab2-595c640a12b9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 222}",67003e25da6a1c14832404d8,2024-10-04 22:12:37.746,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",222
dedda172-6887-4c70-bcc3-c3a04bc80627,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'Yeah', 'predictions': {'affirmative': 0.995086312, 'negative': 0.0012139295, 'none': 0.00948352646}, 'requestLatency': 625}",67001883fd4c301deb1b8608,2024-10-04 19:32:03.547,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,Yeah,"{'affirmative': 0.995086312, 'negative': 0.0012139295, 'none': 0.00948352646}",625
dedda172-6887-4c70-bcc3-c3a04bc80627,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'No.', 'predictions': {'affirmative': 0.000749887258, 'negative': 0.997357547, 'none': 0.000587639573}, 'requestLatency': 529}",6700188cfd4c301deb1b86a1,2024-10-04 19:32:12.434,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,No.,"{'affirmative': 0.000749887258, 'negative': 0.997357547, 'none': 0.000587639573}",529
64310963-b570-48ef-ab22-9eec9302a092,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'no', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}, 'requestLatency': 524}",67001079da6a1c148321a286,2024-10-04 18:57:45.663,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,no,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}",524
23b6e26f-c93c-408b-8977-bc6cba8d5805,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,100,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 490}",66fff7f2ce37c37834a80a52,2024-10-04 17:13:06.819,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",490
4bca2520-0c38-4b61-a01a-0fd0d7b1c173,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,124,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 483}",67002cf7fd4c301deb1c9847,2024-10-04 20:59:19.719,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",483
